city,party,age,election,men_population,women_population,hispanic_population,white_population,black_population,native_population,asian_population,pacific_population,voted_cnt,not_voted_cnt,total_population
BEDFORD,REP,89,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,0,12868
BEDFORD,REP,88,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,87,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,0,12868
BEDFORD,REP,86,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,0,12868
BEDFORD,REP,85,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,84,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,83,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,REP,82,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,81,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,REP,80,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,79,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,REP,78,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,REP,77,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,0,12868
BEDFORD,REP,76,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,REP,75,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,52,0,12868
BEDFORD,REP,74,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,73,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,52,12,12868
BEDFORD,REP,72,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,REP,71,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,4,12868
BEDFORD,REP,70,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,0,12868
BEDFORD,REP,69,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,64,8,12868
BEDFORD,REP,68,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,REP,67,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,4,12868
BEDFORD,REP,66,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,4,12868
BEDFORD,REP,65,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,REP,64,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,REP,63,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,16,12868
BEDFORD,REP,62,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,REP,61,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,52,0,12868
BEDFORD,REP,60,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,68,4,12868
BEDFORD,REP,59,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,0,12868
BEDFORD,REP,58,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,64,4,12868
BEDFORD,REP,57,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,0,12868
BEDFORD,REP,56,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,0,12868
BEDFORD,REP,55,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,54,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,53,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,52,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,0,12868
BEDFORD,REP,51,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,50,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,0,12868
BEDFORD,REP,49,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,47,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,46,Nov 08 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,REP,99,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,97,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,96,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,95,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,94,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,93,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,0,12868
BEDFORD,REP,92,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,REP,90,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,REP,89,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,0,12868
BEDFORD,REP,88,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,87,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,0,12868
BEDFORD,REP,86,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,0,12868
BEDFORD,REP,85,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,84,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,83,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,REP,82,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,81,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,REP,80,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,79,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,REP,78,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,REP,77,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,0,12868
BEDFORD,REP,76,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,12,12868
BEDFORD,REP,75,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,4,12868
BEDFORD,REP,74,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,73,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,52,12,12868
BEDFORD,REP,72,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,8,12868
BEDFORD,REP,71,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,4,12868
BEDFORD,REP,70,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,52,8,12868
BEDFORD,REP,69,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,16,12868
BEDFORD,REP,68,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,52,4,12868
BEDFORD,REP,67,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,4,12868
BEDFORD,REP,66,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,12,12868
BEDFORD,REP,65,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,8,12868
BEDFORD,REP,64,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,12,12868
BEDFORD,REP,63,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,4,12868
BEDFORD,REP,62,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,8,12868
BEDFORD,REP,61,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,4,12868
BEDFORD,REP,60,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,12,12868
BEDFORD,REP,59,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,4,12868
BEDFORD,REP,58,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,20,12868
BEDFORD,REP,57,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,4,12868
BEDFORD,REP,56,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,4,12868
BEDFORD,REP,55,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,12,12868
BEDFORD,REP,54,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,53,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,4,12868
BEDFORD,REP,52,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,4,12868
BEDFORD,REP,51,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,50,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,0,12868
BEDFORD,REP,49,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,47,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,46,Nov 09 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,REP,99,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,97,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,96,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,95,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,94,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,93,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,0,12868
BEDFORD,REP,92,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,REP,90,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,REP,89,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,0,12868
BEDFORD,REP,88,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,87,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,0,12868
BEDFORD,REP,86,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,0,12868
BEDFORD,REP,85,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,84,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,83,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,REP,82,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,81,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,REP,80,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,4,12868
BEDFORD,REP,79,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,REP,78,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,4,12868
BEDFORD,REP,77,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,0,12868
BEDFORD,REP,76,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,REP,75,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,4,12868
BEDFORD,REP,74,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,73,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,16,12868
BEDFORD,REP,72,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,REP,71,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,0,12868
BEDFORD,REP,70,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,4,12868
BEDFORD,REP,69,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,68,4,12868
BEDFORD,REP,68,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,12,12868
BEDFORD,REP,67,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,8,12868
BEDFORD,REP,66,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,8,12868
BEDFORD,REP,65,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,8,12868
BEDFORD,REP,64,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,REP,63,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,20,12868
BEDFORD,REP,62,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,4,12868
BEDFORD,REP,61,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,12,12868
BEDFORD,REP,60,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,64,8,12868
BEDFORD,REP,59,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,8,12868
BEDFORD,REP,58,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,20,12868
BEDFORD,REP,57,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,8,12868
BEDFORD,REP,56,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,0,12868
BEDFORD,REP,55,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,4,12868
BEDFORD,REP,54,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,53,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,52,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,0,12868
BEDFORD,REP,51,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,50,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,0,12868
BEDFORD,REP,49,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,47,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,46,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,REP,99,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,97,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,96,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,95,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,94,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,93,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,4,12868
BEDFORD,REP,92,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,REP,90,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,REP,89,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,0,12868
BEDFORD,REP,88,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,87,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,4,12868
BEDFORD,REP,86,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,0,12868
BEDFORD,REP,85,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,84,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,83,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,4,12868
BEDFORD,REP,82,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,81,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,REP,80,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,79,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,REP,78,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,4,12868
BEDFORD,REP,77,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,0,12868
BEDFORD,REP,76,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,REP,75,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,12,12868
BEDFORD,REP,74,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,4,12868
BEDFORD,REP,73,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,24,12868
BEDFORD,REP,72,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,REP,71,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,0,12868
BEDFORD,REP,70,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,4,12868
BEDFORD,REP,69,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,12,12868
BEDFORD,REP,68,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,REP,67,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,4,12868
BEDFORD,REP,66,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,4,12868
BEDFORD,REP,65,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,52,4,12868
BEDFORD,REP,64,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,8,12868
BEDFORD,REP,63,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,16,12868
BEDFORD,REP,62,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,4,12868
BEDFORD,REP,61,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,4,12868
BEDFORD,REP,60,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,24,12868
BEDFORD,REP,59,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,16,12868
BEDFORD,REP,58,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,12,12868
BEDFORD,REP,57,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,8,12868
BEDFORD,REP,56,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,4,12868
BEDFORD,REP,55,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,54,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,4,12868
BEDFORD,REP,53,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,4,12868
BEDFORD,REP,52,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,4,12868
BEDFORD,REP,51,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,50,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,4,12868
BEDFORD,REP,49,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,47,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,46,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,REP,99,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,97,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,96,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,95,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,94,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,REP,93,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,0,12868
BEDFORD,REP,92,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,REP,90,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,REP,89,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,0,12868
BEDFORD,REP,88,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,87,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,0,12868
BEDFORD,REP,86,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,0,12868
BEDFORD,REP,85,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,84,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,83,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,REP,82,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,81,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,REP,80,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,79,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,REP,78,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,4,12868
BEDFORD,REP,77,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,0,12868
BEDFORD,REP,76,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,REP,75,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,52,0,12868
BEDFORD,REP,74,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,REP,73,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,4,12868
BEDFORD,REP,72,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,REP,71,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,0,12868
BEDFORD,REP,70,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,0,12868
BEDFORD,REP,69,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,72,0,12868
BEDFORD,REP,68,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,REP,67,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,REP,66,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,4,12868
BEDFORD,REP,65,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,REP,64,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,REP,63,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,4,12868
BEDFORD,REP,62,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,REP,61,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,52,0,12868
BEDFORD,REP,60,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,72,0,12868
BEDFORD,REP,59,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,4,12868
BEDFORD,REP,58,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,68,0,12868
BEDFORD,REP,57,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,0,12868
BEDFORD,REP,56,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,0,12868
BEDFORD,REP,55,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,REP,54,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
